,Date [YYYY-MM],Temperature [°C],QCFLAG
0,1976-01,, 
1,1976-02,, 
2,1976-03,, 
3,1976-04,, 
4,1976-05,, 
5,1976-06,6.78,]
6,1976-07,, 
7,1976-08,11.48,]
8,1976-09,, 
9,1976-10,, 
10,1976-11,, 
11,1976-12,, 
12,1977-01,, 
13,1977-02,-11.58,]
14,1977-03,, 
15,1977-04,-3.4,]
16,1977-05,, 
17,1977-06,, 
18,1977-07,, 
19,1977-08,, 
20,1977-09,, 
21,1977-10,, 
22,1977-11,, 
23,1977-12,, 
24,1978-01,, 
25,1978-02,, 
26,1978-03,, 
27,1978-04,, 
28,1978-05,, 
29,1978-06,6.48,]
30,1978-07,, 
31,1978-08,, 
32,1978-09,, 
33,1978-10,-0.79,]
34,1978-11,, 
35,1978-12,-12.77,]
36,1979-01,, 
37,1979-02,-12.02,]
38,1979-03,, 
39,1979-04,, 
40,1979-05,, 
41,1979-06,, 
42,1979-07,, 
43,1979-08,, 
44,1979-09,, 
45,1979-10,, 
46,1979-11,, 
47,1979-12,, 
48,1981-01,, 
49,1981-02,, 
50,1981-03,, 
51,1981-04,, 
52,1981-05,, 
53,1981-06,, 
54,1981-07,, 
55,1981-08,9.79,]
56,1981-09,5.98,]
57,1981-10,, 
58,1981-11,, 
59,1981-12,, 
60,1988-01,, 
61,1988-02,, 
62,1988-03,, 
63,1988-04,, 
64,1988-05,, 
65,1988-06,, 
66,1988-07,, 
67,1988-08,, 
68,1988-09,, 
69,1988-10,, 
70,1988-11,-7.22,]
71,1988-12,, 
72,1989-01,, 
73,1989-02,-7.82,]
74,1989-03,, 
75,1989-04,, 
76,1989-05,, 
77,1989-06,, 
78,1989-07,, 
79,1989-08,, 
80,1989-09,, 
81,1989-10,, 
82,1989-11,, 
83,1989-12,, 
84,1990-01,, 
85,1990-02,, 
86,1990-03,, 
87,1990-04,, 
88,1990-05,, 
89,1990-06,, 
90,1990-07,, 
91,1990-08,, 
92,1990-09,, 
93,1990-10,, 
94,1990-11,-6.24,]
95,1990-12,, 
96,1991-01,, 
97,1991-02,-8.4,]
98,1991-03,-8.35,]
99,1991-04,-0.56,]
100,1991-05,3.11,]
101,1991-06,8.55,]
102,1991-07,10.55,]
103,1991-08,11.21,]
104,1991-09,5.25,]
105,1991-10,1.54,]
106,1991-11,-3.65,]
107,1991-12,, 
108,1992-01,-6.89,]
109,1992-02,-5.24,]
110,1992-03,-3.03,]
111,1992-04,-4.33,]
112,1992-05,5.75,]
113,1992-06,, 
114,1992-07,10.27,]
115,1992-08,, 
116,1992-09,8.82,]
117,1992-10,-3.59,]
118,1992-11,-9.25,]
119,1992-12,-3.93,]
120,1993-01,-7.36,]
121,1993-02,-7.04,]
122,1993-03,-6.71,]
123,1993-04,-2.89,]
124,1993-05,3.38,]
125,1993-06,, 
126,1993-07,, 
127,1993-08,, 
128,1993-09,, 
129,1993-10,, 
130,1993-11,-4.35,]
131,1993-12,, 
132,1994-01,-13.31,]
133,1994-02,-8.93,]
134,1994-03,-5.64,]
135,1994-04,0.76,]
136,1994-05,2.86,]
137,1994-06,, 
138,1994-07,, 
139,1994-08,11.56,]
140,1994-09,6.04,]
141,1994-10,-0.04,]
142,1994-11,-5.02,]
143,1994-12,-5.02,]
144,1995-01,-7.1,]
145,1995-02,-6.86,]
146,1995-03,, 
147,1995-04,, 
148,1995-05,, 
149,1995-06,9.37,]
150,1995-07,, 
151,1995-08,, 
152,1995-09,, 
153,1995-10,, 
154,1995-11,, 
155,1995-12,, 
156,1996-01,-6.08,]
157,1996-02,, 
158,1996-03,, 
159,1996-04,, 
160,1996-05,, 
161,1996-06,, 
162,1996-07,, 
163,1996-08,, 
164,1996-09,5.56,]
165,1996-10,, 
166,1996-11,-4.17,]
167,1996-12,-8.45,]
168,1997-01,-11.98,]
169,1997-02,-10.43,]
170,1997-03,, 
171,1997-04,, 
172,1997-05,, 
173,1997-06,, 
174,1997-07,, 
175,1997-08,, 
176,1997-09,, 
177,1997-10,, 
178,1997-11,, 
179,1997-12,, 
180,1998-01,, 
181,1998-02,, 
182,1998-03,-9.68,]
183,1998-04,, 
184,1998-05,2.47,]
185,1998-06,, 
186,1998-07,, 
187,1998-08,, 
188,1998-09,, 
189,1998-10,, 
190,1998-11,, 
191,1998-12,, 
192,1999-01,, 
193,1999-02,-12.31,]
194,1999-03,, 
195,1999-04,, 
196,1999-05,, 
197,1999-06,, 
198,1999-07,, 
199,1999-08,, 
200,1999-09,, 
201,1999-10,, 
202,1999-11,, 
203,1999-12,, 
204,2000-01,, 
205,2000-02,-8.68,]
206,2000-03,-5.95,]
207,2000-04,, 
208,2000-05,, 
209,2000-06,, 
210,2000-07,, 
211,2000-08,, 
212,2000-09,, 
213,2000-10,4.19,]
214,2000-11,-1.86,]
215,2000-12,, 
