,Code,Latitude,Longitude,Elevation,Name,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12
414,FIE00144777,63.025,27.8081,94.0,KUOPIO_AUTOSYNOP,0.4955538435105952,0.05854977691206994,0.1156905320297022,-0.04406782264407066,-0.027525995580030733,-0.04335609336531396,0.35522450539220324,-0.11450321556303959,0.5269890616137319,0.5328996052943771,0.7928270324620904,0.29769404403724614
415,FIE00144782,62.8919,27.6367,87.0,KUOPIO_SAVILAHTI,0.12522420063240777,0.2673998911076988,0.060343334061376735,0.2600546599735592,0.061553129239461296,-0.11350402632956946,0.4782433826581529,0.6537647684118204,-0.13427894882260558,0.4288598230117887,0.2771993588580311,0.38529692382853586
416,FIE00144792,62.7167,28.9831,116.0,OUTOKUMPU_KESKUSTA,0.4321593788874071,0.3783077693181073,-0.07377697829370844,0.1294090415456251,-0.2626844813016567,0.63647986304124,0.3867098002006991,0.24381819012996,0.4737445771357164,0.4239916918787891,-0.31218995759423307,-0.033402462457467426
417,FIE00144862,63.3778,28.665,166.0,RAUTAVAARA_YLA_LUOSTA,0.2937756963211056,0.3326283206532171,0.05243356616813669,0.27588669854513337,-0.16235867341891277,-0.00769795865381531,0.28751482508347126,0.31077677253746616,-0.039772172304582916,0.36893525825417306,0.35379388751469015,0.2472572825886361
418,FIE00144877,62.6594,29.6144,121.0,LIPERI_JOENSUUN_LENTOASEMA,0.37429999857895774,0.4049363380415743,-0.059485358489999106,0.17412849060730914,-0.10611148135587115,0.2497037916511385,0.3498096688402156,0.39036092586348375,0.2595811127120584,0.40103558543722156,0.18841198377794346,0.17098898989592679
419,FIE00144882,63.2317,29.2378,116.0,JUUKA_NIEMELA,0.3543185012855473,0.3715916993662365,0.10330425848072411,0.12645957997309618,-0.19563964527299504,0.15676585567309353,0.32245131062456855,0.327379542792461,0.15860745676625626,0.33624760785729735,0.16665162445202408,0.18301232442855558
420,FIE00144951,62.5456,29.6717,78.0,LIPERI_TUISKAVANLUOTO,0.10075347235055034,0.5711906756781836,0.09725258044739772,0.12509939119603772,0.06110158437013853,0.07107556027068081,0.38110752648114027,0.4813610055750013,0.14572130694499155,0.633852908240084,0.4623608065912461,-0.03265993172920101
421,FIE00144957,62.6014,29.7267,81.0,JOENSUU_LINNUNLAHTI,0.22412156790912063,0.49624740883367874,0.1708737043903193,0.44338038120312906,0.07511179769873098,-0.08439069778680336,0.3280383231161893,0.44601893732338405,0.007973979844311042,0.40641902654826784,0.319808243452873,0.2769381204763415
422,FIE00144961,62.6592,29.6142,117.0,LIPERI_LENTOASEMA_VERTAILUMITT,0.04710428193988688,-0.5225365041894308,0.09578039969118361,0.6814984071473666,0.07072415431578612,-0.07770489895225337,0.022347344044619043,-0.6276659012377517,0.14125308911757745,0.41822466175217327,0.25267657693292844,0.47571133457818904
423,FIE00144972,62.6667,30.9331,162.0,ILOMANTSI_KK,0.47165046388161685,0.3493409117742034,0.17816702567315007,0.07122598778418462,-0.16616661673101302,0.3504902817894238,0.2569721101287178,0.1939317176437717,0.2677698107614932,0.3460707682001985,-0.06515967521855168,0.07046756063634378
424,FIE00144977,63.3,30.0167,106.0,PIELISJARVI,0.5623421387435937,0.13217633360961725,-0.06678778187999174,0.32448928008116956,-0.06503962220701191,0.2673775103918997,0.4018127549383816,0.2876129613552822,0.14309561095270676,0.5228809639774331,0.07491196268702124,0.2550563949733694
