,Unnamed: 0,V1,V2,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12
23,32,CA002502700.csv,49,-0.01962010401419104,0.10142648316440026,0.20338729179423257,0.4377239651554776,0.24900279591351873,0.3614870638169337,0.20790935253806206,0.4847353731968587,0.185299663898865,-0.23889316050995982,0.16953908462070874,-0.11500183502885808
24,33,CAXLT660207.csv,51,0.3785065222294504,0.0785518667957899,0.11620936962402169,0.01830453154267309,0.31531855716608415,0.4029240189133231,0.2957501304447041,0.35674220687487734,0.24856105419484267,0.3117046211433222,0.13758908004341783,0.15391999041590518
25,34,DAM00006011.csv,51,0.14387016355972992,0.3654869930347935,0.2480653565834577,0.19235576092984816,0.0881809101538749,0.2668165694880779,0.6834520116171621,0.31214644538433356,0.04130586727960005,0.012469586696468318,0.2629027843167755,0.014463622875750318
26,35,FI000000304.csv,51,0.5815006441399507,0.40032695899386533,0.3162634566138627,0.11291197644004299,0.013579401054143507,0.2604645162190148,0.29971351165039767,0.32025491665053796,0.22857189954626958,0.38465648673906505,0.011649979801608716,0.10417546856648681
27,36,FI000007501.csv,51,0.3987155826127976,0.3869195999610436,0.12113667160380154,0.18985655688997263,0.04524259997484926,0.21161685909993733,0.18552014965706545,0.18671319777592016,0.2370313626242092,0.3163059288907073,0.04003422785621022,0.17673780108599996
28,38,FIE00142080.csv,51,0.5160767995941441,0.4058180965647057,0.19445577285288823,-0.008685080295448393,-0.017031772871706777,0.38444794353602363,0.27500117159096,0.37937842636073377,0.2860225263752968,0.37960131557811266,0.04004403125179762,0.11887696555260174
29,39,FIE00142090.csv,45,0.5173341432590355,0.44936290093278164,0.3972676836478309,0.3015842549968632,0.035539575801961765,0.1483724932164881,0.283433388662853,0.2463640694367421,0.34114453317785126,0.4759616156354662,0.03999101858420953,0.10576067979009877
30,41,FIE00142111.csv,45,0.563675324329222,0.3810272547343952,0.2577115263642652,0.07571080328860277,0.002433354919572041,0.3384121372244932,0.32209059658299694,0.486890896920732,0.3400708679012307,0.34055157314665885,0.04366328546004471,0.12714930673928
31,45,FIE00142241.csv,49,0.5661434317868759,0.3920802009914533,0.2447791103726165,0.06414506857005971,-0.0024407152771333796,0.2814356426263249,0.337367632785792,0.45977359309089333,0.22032414497304523,0.3522322477903488,0.033573582628029154,0.14337884127280606
32,47,FIE00142251.csv,41,0.5736748185875638,0.4359539322565207,0.35096873753630614,0.13700345176542178,0.05901327237061059,0.3414051838154588,0.32782161908255886,0.4251562952262458,0.2362066457804751,0.4470059000417993,0.0898812799548305,0.1164003351147566
33,48,FIE00142296.csv,46,0.5749140987494615,0.41766241705289436,0.28946597184176615,0.07290292626676631,-0.00988242425576458,0.34408260000925156,0.34973694085928364,0.42904907357988875,0.2726525384334603,0.3205043633445032,0.1073836132048889,-0.0017627996864787716
34,53,GL000004250.csv,51,0.4453804587112674,0.3643849080607858,0.2003002233466254,0.30630851559710054,0.5021534328316031,0.40529939644311586,0.451977077203009,0.4047026631310836,0.17634034147454894,0.020640954394037066,-0.18169921762349714,0.21063020661083756
35,54,GL000004360.csv,51,0.1142125032786819,0.43418980255419093,0.45815568893004166,0.30593121638463094,0.5815659582043512,0.3783800398024547,0.7174430226565442,0.061996557223891996,0.08714903126642935,0.25717594650389886,0.2666142217911102,0.0024129540063506914
36,55,GLE00100981.csv,51,0.5610948965262865,0.5432566938413804,0.34491920960992295,0.2196325539940288,0.33953746806399465,0.27563424797017505,0.6047800748612618,0.003615835427127907,0.16611071915123446,-0.03239272479465404,0.08267658685183542,0.2792188532933472
37,56,GLE00100992.csv,51,0.5025961541273299,0.5605656592716252,0.3460255081410207,0.26399295358085406,0.36385741892550055,0.3008978335780933,0.5989300642154659,0.02182640416068963,0.19747664343226756,-0.021520623255628576,0.0993047984648739,0.22493678308320744
38,57,GLE00146901.csv,51,0.3165859513368185,0.2300427749315053,0.17072055634154154,0.2253406960723408,0.2618807289564623,0.2419200572838125,0.5486544223546382,0.30096405110159097,0.3099801157982548,0.28269049066502644,0.38070668843443894,0.17204357567053186
39,58,GLE00146961.csv,51,0.4208415105519413,0.5686535316860033,0.3877207001648926,0.24313958412533995,0.3163882331276906,0.21535893805628745,0.5478406311340073,-0.001067548372405083,0.14901769068325135,-0.06740249511708,0.11173247330583967,0.21376336042119226
40,60,GLM00004220.csv,51,0.5797452799514156,0.5546584642376857,0.4226898311742294,0.3871768509824058,0.5012299403438156,0.37271499978123496,0.5383820194971267,0.3003937193576666,0.1861499457847253,0.23270569715182476,0.3057716805782811,0.21548784521002187
41,61,GLM00004390.csv,51,0.30322146894843943,0.4654673892812781,0.1633898821657723,0.2518012647738078,0.47207182934743425,0.3449796650917117,0.5119661455005365,0.5269174750014879,0.46662098016076775,-0.05664261671069534,0.2105335341049382,0.16968497548829103
42,62,GLW00016504.csv,47,0.3471414829498386,0.4351066174908681,0.3294139186906513,0.30469408206807524,0.3881523390677329,0.2671920090229469,0.30394478556014093,0.1000167946924385,0.0851067787769934,-0.11709372838467016,0.015702387885208575,0.1277665387202229
43,63,GLW00017605.csv,51,0.4497378291717758,0.3806869890958438,0.2730798162838649,0.5706920366750179,0.3653927356414601,0.6725596201658617,0.6111371701745358,0.4169530510039623,0.04054544238415985,0.5465999328051353,0.40308565617275544,0.2896048579778655
44,64,IC000004013.csv,51,0.06270817948655368,0.38934351638740716,0.35956745398026396,0.07965398434735652,0.21924742159862365,0.19811962064758673,0.5145551908645499,-0.0160238087331311,0.10203840437370167,0.13408605761545242,0.278905223635236,0.057775602287017745
45,65,IC000004030.csv,51,0.04150117774736166,0.37822400952415536,0.40204406432466594,0.11241350258227624,0.24452135169236303,0.3405063885816061,0.5239573239101937,0.13757476607275432,0.010891509973578581,0.06909881763240272,0.16943645591565,0.007736060951478515
46,66,IC000004048.csv,51,0.05159862592098114,0.30877256809431847,0.3823940642665917,-0.08121504525109256,0.3448158821983614,0.5438569356540133,0.7011643984075756,0.3987957554590968,0.13317207026148337,0.10929030229052164,0.14502246418543263,-0.12946366019185843
47,67,IC000004063.csv,51,-0.009600199138105944,0.3225546809043259,0.31999612544094647,0.06785981368824254,-0.07043061054072991,0.017838422191256614,0.4882566903231974,0.11045978865951683,0.08747547170650095,0.02275561996175231,0.22007802154655876,0.04340933156279803
48,68,IC000004092.csv,51,-0.03992945747841342,0.413838626463835,0.3077436144457992,0.15160420015890558,0.33221136701805093,0.36573335603984924,0.6740235930317304,0.44120749043977303,0.23542350931657333,0.03623473690111888,0.21513819324775751,-0.10416853976837978
49,69,IC000004097.csv,51,0.009715176868198361,0.35418845467111915,0.29747141346828465,0.12375853730242393,0.20636484810134484,0.20055085862937647,0.6024235658854674,0.379581284584101,0.24312315603869852,0.1096895497797634,0.2729603685773366,-0.08605284346474269
50,70,ICW00016201.csv,51,0.13657718919546044,0.3927714698410924,0.3968008810074844,0.15465358070636837,0.2724790588427474,0.4617604397890934,0.579796328565944,0.20677281033204328,-0.04619148036040838,0.010745850122968872,0.10780157470317478,-0.04712036841872513
51,71,JN000099950.csv,51,0.24194415586760265,0.3730091808551856,0.3868876047525069,0.230905275128578,0.476638258906772,0.39850461941080695,0.4763330113205903,0.5363401677880766,0.27278749644838884,0.39641690385688283,0.46231368168017056,0.10084325349868213
52,72,NO000001026.csv,51,0.1896540789207377,0.38357607432822727,0.2333015836135566,0.3038468714951599,0.1870505546972589,0.24645049047887424,0.4002289031827971,0.21970234073476017,0.14594837704182712,0.18823919467315928,0.028905583222251084,0.1432703383069196
53,73,NO000011520.csv,51,0.18118532154600886,0.3017709953312876,0.316338944534693,0.12105808228554275,0.101239595582524,0.4387528456965062,0.23199593650255187,0.13745931840129957,-0.025958665077108235,0.3425229131401538,0.042688803613240185,0.23692219611837195
54,74,NO000050550.csv,51,0.5056158936876485,0.3648855297029827,0.23869129480961027,0.120828959938156,0.12731727470368553,0.12926755321442931,0.3894814558603648,0.01869335680709885,0.05509029561648288,0.2723204558164424,0.2881715928061798,0.11041594042495144
55,75,NO000068330.csv,49,0.3999273957118701,0.41492115174505595,0.1816318212193532,0.05005054105266786,0.3711540738821795,0.07407132857834797,0.3870814337695902,0.2620005094578359,0.08658660967510322,0.18159345059994428,0.40236265741723076,0.24476980633344825
56,76,NO000080700.csv,51,0.33001051152686095,0.33181154940117974,0.0995682703894264,0.003722743631223287,0.10817869999642495,0.3447987377661677,0.3050687615195896,0.19033169447855722,0.07710835558629563,0.3527048400452176,0.12355359535160769,0.2721452234688471
57,77,NO000097250.csv,51,0.2400692134410536,0.4438703435939059,0.1981876000531222,0.2657413671347701,0.1617271647509202,0.27740071305293323,0.29228081950720597,0.235742729884465,0.2436897307246175,0.20498577519413697,0.06257594699560563,0.24073563758156033
58,78,NO000098550.csv,51,0.47210788541499876,0.41386978720226,0.3644622674796283,0.2976362148396001,0.28883983436971045,0.3999692548727406,0.3910795486757668,0.23931714049170796,0.328851462859504,0.258848438506882,0.04802733862740479,0.06800670647737846
59,79,NO000099710.csv,51,0.3965579613112956,0.24725033560345477,0.5187533404374831,0.4530038148922867,0.47033999618983086,0.5342318482606884,0.3589095030158689,0.372148180722269,0.3909780335135286,0.4570350230444047,0.5319350932406285,0.20190053928039697
60,80,NOE00105467.csv,51,0.3277728710857047,0.391840146235713,0.14986495565476488,0.1843935696400271,0.08464392857134967,0.3691661829373116,0.3495981909102713,0.29824525859376283,0.10977131704284976,0.3210537973726777,0.005883175793647661,0.2412795934870519
61,81,NOE00105476.csv,51,0.48713375680035437,0.21768934217417246,0.49154832171943325,0.33106729710247945,0.44073441624843385,0.5892854791872334,0.653019532530552,0.5738491614211252,0.4439511436040834,0.5535401051794614,0.5731876724352472,0.1852409364671216
62,82,NOE00105477.csv,51,0.2442480200461368,0.33166423380651533,0.4122675388868713,0.2402464517260823,0.4944309187096529,0.39561700945564615,0.49493650254572374,0.5193521792819126,0.28541486918028686,0.40079283846355,0.44544508102184577,0.10474589510253282
63,83,NOE00105482.csv,51,0.6479179193001995,0.4074248998787811,0.2842147453075927,0.3321355924228077,0.2669903323723989,-0.04807432805734919,0.5679526574296822,0.35307554978980193,0.03206884655365254,0.34047175552191444,0.42323158535785727,0.15448947842274963
64,84,NOE00105494.csv,51,0.45853551319267194,0.418331471149388,0.3404743911454885,0.29222939170572615,0.2984429370600573,0.38679797509888514,0.42349518045074835,0.26149439967545984,0.3182284027592919,0.25473981650867716,0.032580756685175176,0.058164824511666526
65,85,NOE00109394.csv,51,0.1881525753921248,0.4137356725979612,0.1255884178231283,0.2891579616110357,0.16754852437959475,0.29896130292029804,0.31592238325772215,0.252733652530164,0.1335118944556495,0.16707735586670514,0.03949383908069505,0.2776279515552569
66,86,NOE00109514.csv,50,0.6833656496702469,0.43574819013736327,0.2950086476876846,0.24350408309637328,0.1573565337331676,-0.10914053685424051,0.5366063174403011,0.3660314239320597,0.12291139382106142,0.3834855468356763,0.34258598087131076,0.10655666611048167
67,89,NOE00111273.csv,47,0.1949340742055096,0.40917780812885396,0.09918712768312961,0.2588016094582887,0.053297937830320385,0.26963553146527536,0.3336593970072951,0.21088753469575144,0.02057632654449697,0.269629963353165,0.015049657035473119,0.19916325861858442
68,91,NOE00112071.csv,51,0.5247960452751496,0.35404707022860865,0.22301860558748132,0.18904023449271057,0.16103824658765753,0.17837198209903096,0.32695833798845664,0.04656238009064033,0.054782311004724936,0.3746870809137106,0.1318427867292123,0.11583565327837719
69,92,NOE00134898.csv,51,0.1914879168724686,0.4062759746440446,0.24441826313750908,0.3481288985500503,0.1527488204774343,0.2804429440422647,0.4613454250622368,0.19992746564070168,0.2317172087170666,0.17753792974534396,-0.0061758513567528985,0.17526383812297935
70,94,NOM00001238.csv,51,0.5855763188285801,0.38252702520215975,0.05286203852113701,0.15711927835598144,0.24398737620246258,-0.07247097785559925,0.39086207564988645,0.11889569025883,-0.07646870484090368,0.23086788104968356,0.23220215187496993,0.2892747278938045
71,95,NON00006020.csv,49,0.6454340485005757,0.3872143495138671,0.21007321207852264,0.01686672540251486,0.21509063555278177,0.0512683710744558,0.33445405641020187,0.23991196238998994,0.07179262499265805,0.3213853383205493,0.4720013081412386,0.07919198108782212
72,97,NON00050300.csv,51,0.4850967916005597,0.47895294511589387,0.24739439622974815,0.3175391803174582,0.09619022950887654,0.24430350855309463,0.45530775963365333,0.1833632199783339,-0.18972845322332443,0.11375993267872789,0.3781876162499752,0.30903162042074583
73,98,NON00052290.csv,51,0.6183980328341548,0.5402169937458052,0.295604593862825,0.289084229783279,0.3617758975560237,0.21958349487498882,0.40577051405922765,0.20198593726516165,-0.053624361945215256,0.3039907566286079,0.25305337345718926,0.2441319985045582
74,99,NON00053100.csv,51,0.46777681974245067,0.39670137298122576,0.21503431016143273,0.11421418813397653,0.3167257780540611,0.2988142886548579,0.3058982080488041,0.024116920158753732,0.08271600189998847,0.4077624422337924,0.3340367540106984,0.2261660057201249
75,101,NON00065100.csv,49,0.492941101309989,0.48533465452646907,0.11279834485126927,0.01985586771831763,0.15528661578794153,-0.0014564069263433579,0.16543064930409265,-0.034322315572551804,-0.003626999439266702,0.09450288480183464,0.21668265126339722,0.2809099114939409
76,102,NON00075600.csv,51,0.3697684965314541,0.438457852202347,0.14613384535912258,0.06887157460067059,0.056141814734432936,0.335211319701795,0.1369811400674844,0.09643977408866014,-0.06882014395455024,0.448153463592942,0.19971800355712882,0.30925874799579073
77,104,NON00087100.csv,51,0.43294528684742223,0.5489747661784705,0.5040095615028959,0.3752158243316102,0.3042914730816289,0.2418914182431161,0.17044067665750842,0.23225640829218888,0.3695031774408119,0.5164709267510302,0.32228442372957106,0.4401483368791694
78,106,NOXLT905825.csv,45,0.13249227245000147,0.38989093336799624,0.2833809357356927,0.33037756993811573,0.17445429722805214,0.35440642905669084,0.42372061865567767,0.23966429076882298,0.28509669162654344,0.1434995582410471,0.04799280981260816,0.26469547601157256
79,107,RSM00020069.csv,51,0.2365640496526876,0.22165312052885863,0.39133392152513363,0.16628042650596803,0.25618628915588676,0.19738739801800412,0.3558272248114244,0.35741430691086673,0.5523918692348286,0.3631702126812512,0.426605291526726,0.06472553171938784
80,108,RSM00020087.csv,51,0.16176326063518076,0.2617209282784815,0.4608869811729264,0.18877011925182033,0.34027181975075416,0.09146512221759001,0.5305354749430615,0.6432001048566063,0.6592417357669467,0.5536525279926957,0.4506308954607745,0.005738183637346905
81,109,RSM00020292.csv,51,0.2670281266806311,0.33894436917853943,0.495942787762099,0.2930716548043505,0.30081985813497525,0.16361006795070374,0.38829674452703555,0.24619773128195657,0.429802401458175,0.3453060872422016,0.4246323200479948,-0.05138327629416206
82,110,RSM00020353.csv,51,0.25720853415601186,0.4346098191512406,0.4150473896851798,0.234426537892168,0.2056583565822551,0.2967221247766281,0.5668245752300991,0.5844156737950756,0.3917758766218915,0.3749665842202654,0.38643975949939274,0.01491533945910872
83,111,RSM00020476.csv,51,0.29591772268531086,0.2716570036027187,0.28089228333514876,0.19839564770064566,0.007870114732411908,0.017323752501158828,0.2139060464175559,0.3104955868037948,0.4594175412816144,0.25258916592551334,0.3118721255210094,-0.13265788684886498
84,112,RSM00020667.csv,51,0.1755777473167823,0.42425414112413545,0.11689575957887378,0.2178208857417623,0.24971025006064806,0.30590669049196323,0.4494206666709031,0.46969817000583225,0.2801912431463051,0.2801793825291499,0.27156015501635744,0.03685110360011959
85,113,RSM00020674.csv,51,0.2645000577200459,0.3929267860535313,0.2872110652115011,0.20985183534315907,0.13856492723653852,0.15132393745352016,0.3222475063135633,0.24863709562612052,0.35802295240727916,0.2945773952178655,0.26732665711417053,-0.15599800476316525
86,114,RSM00020744.csv,51,0.2877001285096733,0.4176332860917019,0.13218161408006016,0.2755042946355982,0.3699733014145616,0.3682425844538261,0.44529863902032396,0.2403432550662501,0.21777847957855012,0.24272589608171902,0.25283190115721477,0.005641490036507602
87,115,RSM00020891.csv,51,0.22563673175145396,0.2842678738801131,0.1792638225675038,0.29169183078364364,0.2038484490609136,0.18336919916613934,0.014967175777354257,-0.01945390090124616,0.420864067903181,0.3607369368163251,0.29287589647686485,-0.08541951879074645
88,116,RSM00020946.csv,51,0.32134260570774303,0.31830157665034825,0.052848738991217496,0.26636201692815875,0.48568111093699096,0.5478087139764237,0.6083991417118254,0.5720498312360061,0.2606868365275636,0.4605543960197379,0.3195728316025779,0.1201738320818796
89,117,RSM00020982.csv,51,0.2841969471481062,0.29226622837805666,0.10144976816083257,0.1301039357077388,0.10221296303068637,0.21931971943979373,-0.11261362999660016,-0.09931309631024865,0.3742483619208295,0.3886063656930294,0.2636763123130908,-0.020305928877126837
90,118,RSM00021432.csv,51,0.005017148129209021,0.017647998900202876,0.2961805632421117,0.40052461898326036,0.25086189263940756,0.40467909160807075,0.5486522544356448,0.6095920110315631,0.6546948035055798,0.46135445670235004,0.26438625753551914,-0.003939162852074917
91,119,RSM00021636.csv,50,0.09966222268888969,0.16734771364517761,0.5126695700282407,0.456865834890513,0.3418036448069957,0.3230769959459281,0.6875454445991913,0.6943940848514991,0.5350502701213964,0.3601114658499292,0.24841162253488072,0.05492554778059456
92,120,RSM00021802.csv,51,0.1521249892382351,0.16553776050457392,0.17241237349650287,0.4322269576503355,0.29666367998337023,0.03139855047202056,0.052517430464408044,0.04743784336672673,0.3986266400490237,0.1272213927666438,0.3465894148009079,-0.07675216256088478
93,121,RSM00021824.csv,51,0.09498993287288068,0.4345044428180259,0.4721614869690492,0.4547813825736601,0.4200762620959822,0.19880636563755982,0.3870375262393099,0.40475930736737237,0.4087431941748838,0.3357531395338397,0.26464705332269395,-0.014004191350275051
94,122,RSM00021908.csv,51,0.08096575962316022,0.14961718556501985,0.14244239666025585,0.2752478819899496,0.2389233798603016,-0.02492255331611604,0.15823105529948028,-0.015608605085194556,0.400554684648812,0.27229112425370594,0.4475101162428661,-0.11836064100027217
95,123,RSM00021921.csv,51,0.13377973531331472,0.36429732179306606,0.327724202756904,0.29292576982026897,0.387882730007028,0.012082700095216637,0.2792484384160005,0.2029231578786396,0.3689093975152222,0.2555137849422721,0.3322618200994999,-0.03955679002458945
96,124,RSM00021931.csv,51,0.1763764287379762,0.46499265711707227,0.453067835095662,0.42622637880415404,0.2972795247039031,0.18787523479411394,0.44717073187599843,0.40114781913297937,0.4176577233570438,0.2894011093501834,0.3649326812353561,0.031630870727023336
97,125,RSM00021946.csv,51,-0.053622178344320814,0.24239274636374203,0.4268326173124318,0.36690673184056294,0.19122318984532796,0.2829009885197456,0.3802182185393236,0.3842556245123301,0.3686137544168729,0.23871747856245792,0.07987202130027003,-0.10466061858480995
98,126,RSM00021982.csv,51,0.01724063549757445,0.2741275854083933,0.20453067023408114,0.47743241332156505,0.22380165137558303,0.22287519396828726,0.45429852518585917,0.39122229241783757,0.7354327436449627,0.3302147408063414,0.10547501963512776,0.013106550746027406
99,127,RSM00022003.csv,51,0.3413877068742055,0.515294599424821,0.3640833729862841,0.28981212666435574,0.2957030847777457,0.41941672939407887,0.37111047479764603,0.19375706083083913,0.2785179666929873,0.1516338454104545,-0.0750312525212204,0.07216852886700645
100,128,RSM00022028.csv,51,0.3136118188048475,0.48088664583777174,0.26724165886780277,0.23666206638406473,0.19833109075469224,0.3044797867153101,0.31474701496963337,0.24769640086352257,0.18899183702095154,0.2315938207638168,-0.12704515566895025,-0.015593844364560079
101,129,RSM00022095.csv,51,0.3492674586019175,0.3542874952534802,0.15114080484039655,0.35152849224431704,0.4899117598640694,0.4657645744929033,0.5043539769764955,0.2605298779677034,0.07003716622813026,0.25560919888281797,0.11678879089227232,0.00164229360275683
102,130,RSM00022113.csv,51,0.31780997305485686,0.4740906235212029,0.24840608380770288,0.15520860993944954,0.07458158804737507,0.20552550884563453,0.3114437608281387,0.17691426081046507,0.24317501506473768,0.23024052704840897,-0.055106815494082445,0.11644015735604943
103,131,RSM00022140.csv,51,0.4232092832447955,0.5631953316527306,0.34291740589570924,0.21937273232867957,0.3135619003223197,0.36021217249391985,0.44002779371167244,0.20085987098749955,0.32217650251834073,0.391215139740681,-0.07583144965113532,0.007602436954173969
104,132,RSM00022165.csv,51,0.35542691899878626,0.45116796443144286,0.31135295588605694,0.3011696495526005,0.38917560553438774,0.4271681957800772,0.5156281461859948,0.2531755062621182,0.26798169246162623,0.25098943103496774,-0.019566843717094547,0.0653718830399004
105,133,RSM00022217.csv,51,0.34848288983660985,0.4252793708487876,0.1380669008516126,0.1957422265101148,0.012120917451505763,0.24069556738762904,0.30491861233614864,0.2138525288523454,0.2704030764183083,0.3043739267064963,0.048072265327810115,0.12909794917589243
106,134,RSM00022235.csv,51,0.3013033292129871,0.3711280156802736,0.21640645439928965,0.18962993339923565,0.03724892963750946,0.24625567524207048,0.3054568535511256,0.1768173545437218,0.19656083339851588,0.2226626648786431,-0.060160464645949874,0.10611762136925379
107,135,RSM00022292.csv,51,0.2856782923353204,0.224341859438107,0.0867214940464648,0.3272924077704969,0.4409796409088173,0.4152800095499582,0.4880400006935853,0.17794805768592434,0.10062089220480715,0.13841236241144994,-0.1363174607098682,-0.029922353134480384
108,136,RSM00022355.csv,51,0.3702281402942973,0.4263516995558062,0.33709794545075206,0.3594360855916825,0.4898799819147136,0.4558123703305734,0.6024700805141628,0.37280094802787367,0.29891677693125207,0.23562144759577375,-0.0377821370420677,0.11426188934280157
109,137,RSM00022408.csv,51,0.4431080644336953,0.40187788290350207,0.11756734103041877,0.12318205805391073,-0.029087622635551858,0.2577098806289787,0.16253584481844655,0.18397280295884622,0.1956627412954245,0.2825331833263007,0.014662531622071501,0.11408842243124231
110,138,RSM00022422.csv,51,0.4262206758914515,0.4143853325175446,0.26384201790801765,0.14066012741696649,0.19289425540148117,0.3130229696566476,0.34872044736362107,0.2729566296015536,0.4087651522624108,0.2042828471841882,0.055468348489043216,0.11600805427442899
