,Date [YYYY-MM],Temperature [°C],QCFLAG
0,1973-01,, 
1,1973-02,, 
2,1973-03,, 
3,1973-04,, 
4,1973-05,, 
5,1973-06,, 
6,1973-07,15.87,]
7,1973-08,, 
8,1973-09,7.51,]
9,1973-10,-6.38,]
10,1973-11,-22.0,]
11,1973-12,, 
12,1975-01,-28.05,]
13,1975-02,, 
14,1975-03,-11.33,]
15,1975-04,-3.63,]
16,1975-05,, 
17,1975-06,, 
18,1975-07,, 
19,1975-08,, 
20,1975-09,, 
21,1975-10,, 
22,1975-11,, 
23,1975-12,, 
24,1976-01,, 
25,1976-02,, 
26,1976-03,, 
27,1976-04,, 
28,1976-05,4.6,]
29,1976-06,, 
30,1976-07,, 
31,1976-08,, 
32,1976-09,, 
33,1976-10,, 
34,1976-11,, 
35,1976-12,, 
36,1979-01,, 
37,1979-02,, 
38,1979-03,, 
39,1979-04,, 
40,1979-05,, 
41,1979-06,, 
42,1979-07,, 
43,1979-08,, 
44,1979-09,, 
45,1979-10,-11.63,]
46,1979-11,, 
47,1979-12,, 
48,1980-01,, 
49,1980-02,-25.93,]
50,1980-03,, 
51,1980-04,, 
52,1980-05,, 
53,1980-06,, 
54,1980-07,, 
55,1980-08,14.19,]
56,1980-09,5.56,]
57,1980-10,-5.98,]
58,1980-11,, 
59,1980-12,, 
60,1981-01,-24.18,]
61,1981-02,, 
62,1981-03,, 
63,1981-04,, 
64,1981-05,, 
65,1981-06,, 
66,1981-07,, 
67,1981-08,, 
68,1981-09,, 
69,1981-10,, 
70,1981-11,-22.75,]
71,1981-12,, 
72,1982-01,, 
73,1982-02,, 
74,1982-03,-21.71,]
75,1982-04,-1.57,]
76,1982-05,4.83,]
77,1982-06,13.85,]
78,1982-07,, 
79,1982-08,, 
80,1982-09,, 
81,1982-10,, 
82,1982-11,, 
83,1982-12,, 
84,1988-01,, 
85,1988-02,, 
86,1988-03,, 
87,1988-04,, 
88,1988-05,, 
89,1988-06,, 
90,1988-07,, 
91,1988-08,14.5,]
92,1988-09,7.85,]
93,1988-10,, 
94,1988-11,, 
95,1988-12,, 
96,1989-01,, 
97,1989-02,-17.61,]
98,1989-03,, 
99,1989-04,, 
100,1989-05,, 
101,1989-06,, 
102,1989-07,, 
103,1989-08,, 
104,1989-09,, 
105,1989-10,, 
106,1989-11,, 
107,1989-12,, 
108,1991-01,, 
109,1991-02,, 
110,1991-03,, 
111,1991-04,, 
112,1991-05,5.29,]
113,1991-06,, 
114,1991-07,, 
115,1991-08,, 
116,1991-09,6.7,]
117,1991-10,, 
118,1991-11,, 
119,1991-12,, 
120,1992-01,-20.11,]
121,1992-02,, 
122,1992-03,, 
123,1992-04,, 
124,1992-05,, 
125,1992-06,, 
126,1992-07,, 
127,1992-08,, 
128,1992-09,, 
129,1992-10,, 
130,1992-11,, 
131,1992-12,, 
132,1993-01,, 
