Date [YYYY-MM],Temperature [°C],QCFLAG
1990-01,, 
1990-02,, 
1990-03,, 
1990-04,, 
1990-05,, 
1990-06,, 
1990-07,, 
1990-08,14.11,U
1990-09,2.96,U
1990-10,-7.58,U
1990-11,-23.22,U
1990-12,-25.46,U
1991-01,-20.52,U
1991-02,-20.82,U
1991-03,-15.45,U
1991-04,-2.55,U
1991-05,8.29,U
1991-06,15.56,U
1991-07,14.03,U
1991-08,10.16,U
1991-09,5.93,U
1991-10,-6.2,U
1991-11,-20.52,U
1991-12,, 
1992-01,, 
1992-02,-23.06,U
1992-03,-13.25,U
1992-04,-6.62,U
1992-05,1.21,U
1992-06,14.34,U
1992-07,16.88,U
1992-08,12.13,U
1992-09,-2.09,U
1992-10,-10.7,U
1992-11,-16.76,U
1992-12,, 
1993-01,, 
1993-02,, 
1993-03,, 
1993-04,, 
1993-05,, 
1993-06,14.51,U
1993-07,17.06,U
1993-08,10.45,U
1993-09,2.85,U
1993-10,-4.89,U
1993-11,-16.04,U
1993-12,, 
1994-01,, 
1994-02,, 
1994-03,, 
1994-04,, 
1994-05,8.25,U
1994-06,11.98,U
1994-07,15.75,U
1994-08,11.73,U
1994-09,2.97,U
1994-10,-8.87,U
1994-11,-22.62,U
1994-12,-23.72,U
1995-01,-22.81,U
1995-02,-18.44,U
1995-03,-17.9,U
1995-04,0.41,U
1995-05,8.83,U
1995-06,12.65,U
1995-07,15.28,U
1995-08,11.37,U
1995-09,6.97,U
1995-10,-6.68,U
1995-11,-21.24,U
1995-12,-21.17,U
1996-01,-27.83,U
1996-02,-23.13,U
1996-03,-12.66,U
1996-04,-5.97,U
1996-05,6.66,U
1996-06,12.75,U
1996-07,14.57,U
1996-08,8.35,U
1996-09,2.42,U
1996-10,-13.5,U
1996-11,-17.75,U
1996-12,-24.83,U
1997-01,-21.96,U
1997-02,-13.37,U
1997-03,-17.7,U
1997-04,-3.74,U
1997-05,6.75,U
1997-06,15.05,U
1997-07,14.9,U
1997-08,12.36,U
1997-09,6.84,U
1997-10,-11.76,U
1997-11,-13.45,U
1997-12,-20.56,U
1998-01,-23.68,U
1998-02,-15.73,U
1998-03,-9.6,U
1998-04,0.51,U
1998-05,6.77,U
1998-06,12.35,U
1998-07,15.23,U
1998-08,9.33,U
1998-09,5.35,U
1998-10,-5.41,U
1998-11,-15.92,U
1998-12,-21.32,U
1999-01,-28.63,U
1999-02,-26.21,U
1999-03,-16.52,U
1999-04,-4.93,U
1999-05,6.11,U
1999-06,14.4,U
1999-07,14.71,U
1999-08,11.75,U
1999-09,5.16,U
1999-10,-9.14,U
1999-11,-20.06,U
1999-12,-25.46,U
2000-01,-23.09,U
2000-02,-13.48,U
2000-03,-11.76,U
2000-04,-5.53,U
2000-05,2.92,U
2000-06,14.9,U
2000-07,13.02,U
2000-08,9.14,U
2000-09,2.79,U
2000-10,-8.08,U
2000-11,-13.8,U
2000-12,-15.66,U
2001-01,-14.19,U
2001-02,-14.46,U
2001-03,-15.28,U
2001-04,-4.97,U
2001-05,2.03,U
2001-06,13.66,U
2001-07,13.18,U
2001-08,10.93,U
2001-09,5.7,U
2001-10,-7.87,U
2001-11,-17.59,U
2001-12,, 
2002-01,-17.2,U
2002-02,-18.27,U
2002-03,-12.3,U
2002-04,-6.83,U
2002-05,6.51,U
2002-06,12.73,U
2002-07,14.38,U
2002-08,9.25,U
2002-09,5.71,U
2002-10,-4.02,U
2002-11,-9.98,U
2002-12,-16.44,U
2003-01,-19.5,U
2003-02,-12.86,U
2003-03,-14.8,U
2003-04,-3.42,U
2003-05,4.37,U
2003-06,14.36,U
2003-07,13.07,U
2003-08,11.38,U
2003-09,2.24,U
2003-10,-1.93,U
2003-11,-14.77,U
2003-12,-19.65,U
2004-01,-22.58,U
2004-02,-17.47,U
2004-03,-16.48,U
2004-04,-1.18,U
2004-05,8.08,U
2004-06,16.61,U
2004-07,16.89,U
2004-08,14.06,U
2004-09,0.79,U
2004-10,-4.65,U
2004-11,-16.66,U
2004-12,-19.42,U
2005-01,-16.87,U
2005-02,-16.17,U
2005-03,-11.38,U
2005-04,-4.95,U
2005-05,10.1,U
2005-06,15.25,U
2005-07,14.28,U
2005-08,, 
2005-09,, 
2005-10,, 
2005-11,, 
2005-12,, 
2006-01,, 
2006-02,, 
2006-03,, 
2006-04,, 
2006-05,, 
2006-06,12.14,U
2006-07,13.82,U
2006-08,10.03,U
2006-09,7.36,U
2006-10,-2.66,U
2006-11,-19.23,U
2006-12,-17.44,U
2007-01,-17.34,U
2007-02,-20.14,U
2007-03,-21.6,U
2007-04,0.78,U
2007-05,7.9,U
2007-06,14.07,U
2007-07,17.1,U
2007-08,13.09,U
2007-09,5.67,U
2007-10,-8.25,U
2007-11,-13.29,U
2007-12,-19.29,U
2008-01,, 
2008-02,, 
2008-03,-13.81,U
2008-04,-5.44,U
2008-05,6.21,U
2008-06,13.47,U
2008-07,13.32,U
2008-08,9.05,U
2008-09,3.53,U
2008-10,-14.0,U
2008-11,-16.56,U
2008-12,, 
2009-01,, 
2009-02,-15.86,U
2009-03,-17.82,U
2009-04,-4.71,U
2009-05,6.79,U
2009-06,13.25,U
2009-07,16.25,U
2009-08,9.54,U
2009-09,5.11,U
2009-10,-4.72,U
2009-11,, 
2009-12,, 
2010-01,, 
2010-02,-14.6,U
2010-03,-14.87,U
2010-04,-1.28,U
2010-05,9.02,U
2010-06,14.82,U
2010-07,, 
2010-08,, 
2010-09,, 
2010-10,, 
2010-11,, 
2010-12,-29.67,U
2011-01,-22.24,U
2011-02,, 
2011-03,, 
2011-04,, 
2011-05,, 
2011-06,13.36,U
2011-07,13.87,U
2011-08,10.65,U
2011-09,5.97,U
2011-10,-4.03,U
2011-11,-23.93,U
2011-12,, 
2012-01,, 
2012-02,, 
2012-03,, 
2012-04,, 
2012-05,, 
2012-06,15.45,U
2012-07,14.13,U
2012-08,11.22,U
2012-09,3.94,U
2012-10,-8.27,U
2012-11,-23.6,U
2012-12,-26.07,U
2013-01,-19.63,U
2013-02,-19.99,U
2013-03,-15.98,U
2013-04,-9.56,U
2013-05,3.42,U
2013-06,16.24,U
2013-07,15.26,U
2013-08,11.69,U
2013-09,2.91,U
2013-10,-0.05,U
2013-11,-17.11,U
2013-12,-20.14,U
2014-01,-15.91,U
2014-02,-19.41,U
2014-03,-12.23,U
2014-04,-3.9,U
2014-05,6.92,U
2014-06,12.42,U
2014-07,13.62,U
2014-08,12.65,U
2014-09,4.58,U
2014-10,-5.85,U
2014-11,-13.16,U
2014-12,-14.52,U
2015-01,-21.64,U
2015-02,-16.02,U
2015-03,-12.29,U
2015-04,, 
2015-05,10.54,U
2015-06,13.91,U
2015-07,15.15,U
2015-08,10.68,U
2015-09,3.13,U
2015-10,-3.47,U
2015-11,-13.21,U
2015-12,-21.3,U
2016-01,-13.58,U
2016-02,-12.56,U
2016-03,-10.86,U
2016-04,-1.12,U
2016-05,8.82,U
2016-06,13.91,U
2016-07,15.81,U
2016-08,12.91,U
2016-09,4.83,U
2016-10,-5.47,U
2016-11,-17.46,U
2016-12,-21.66,U
2017-01,-22.81,U
2017-02,-18.79,U
2017-03,-19.5,U
2017-04,-2.32,U
2017-05,, 
2017-06,14.52,U
2017-07,18.04,U
2017-08,10.68,U
2017-09,6.74,U
2017-10,-3.32,U
2017-11,-15.14,U
2017-12,-11.49,U
2018-01,-23.02,U
2018-02,-16.75,U
2018-03,-10.92,U
2018-04,-4.61,U
2018-05,7.2,U
2018-06,12.6,U
2018-07,16.29,U
2018-08,10.32,U
2018-09,5.91,U
2018-10,-2.87,U
2018-11,-12.63,U
2018-12,-18.39,U
2019-01,-21.67,U
2019-02,-14.74,U
2019-03,-5.35,U
2019-04,-1.94,U
2019-05,8.21,U
2019-06,15.89,U
2019-07,17.49,U
2019-08,10.93,U
2019-09,, 
2019-10,, 
2019-11,, 
2019-12,, 
2020-01,, 
2020-02,, 
2020-03,, 
2020-04,, 
2020-05,, 
2020-06,14.18,U
2020-07,14.14,U
2020-08,12.85,U
2020-09,5.08,U
2020-10,-5.41,U
2020-11,-17.22,U
2020-12,-17.33,U
2021-01,-18.29,U
2021-02,-26.09,U
2021-03,-17.11,U
2021-04,-6.53,U
2021-05,6.69,U
2021-06,14.22,U
2021-07,15.05,U
2021-08,10.93,U
2021-09,3.84,U
2021-10,-4.31,U
2021-11,-20.65,U
2021-12,-21.11,U
